date,flow,R-MLR
2010-08-31,1140.0,969.4057684101205
2010-09-30,803.5666666666667,713.2798985824146
2010-10-31,636.2903225806451,641.3978060550199
2010-11-30,588.9,446.7281190019363
2010-12-31,605.3225806451613,227.94320480997308
2011-01-31,583.4516129032259,203.03202458979234
2011-02-28,333.03571428571433,181.97691436483382
2011-03-31,617.0967741935484,240.2051847110983
2011-04-30,822.8999999999999,408.3491975236863
2011-05-31,850.7096774193549,484.2508531116517
2011-06-30,645.6999999999999,1191.6659858530077
2011-07-31,619.3225806451613,1595.7347944123337
2011-08-31,632.6129032258065,921.4549733392224
2011-09-30,599.0666666666667,1009.8746045329217
2011-10-31,550.4193548387096,1082.377325341277
2011-11-30,543.2,628.4861563415895
2011-12-31,589.4193548387096,350.53073545306466
2012-01-31,534.0,262.4703587420889
2012-02-29,506.5517241379311,262.29566447308014
2012-03-31,469.03225806451616,325.29687155127544
2012-04-30,606.9,546.2932445745294
2012-05-31,840.8064516129032,847.3990683939242
2012-06-30,831.6666666666666,1096.7690175410187
2012-07-31,1009.6129032258063,2602.9919065534514
2012-08-31,1457.7096774193549,2300.637296886231
2012-09-30,916.2666666666668,1090.100221454442
2012-10-31,808.741935483871,918.4862834522896
2012-11-30,704.9666666666666,497.54434518165215
2012-12-31,572.7741935483871,268.0205180657561
2013-01-31,642.4516129032259,268.37547011552556
2013-02-28,519.1071428571429,289.1182686343557
2013-03-31,614.5483870967741,350.95022423915583
2013-04-30,755.1333333333333,336.79301551471633
2013-05-31,827.5483870967741,688.412818465387
2013-06-30,782.6,911.3097983733153
2013-07-31,707.4516129032259,1611.6753682837966
2013-08-31,781.741935483871,1218.323960402963
2013-09-30,656.4333333333333,757.0272009103589
2013-10-31,575.483870967742,639.2680937564035
2013-11-30,662.7333333333333,382.5076126882008
2013-12-31,561.9354838709677,208.1949634955292
2014-01-31,555.483870967742,177.99177089696818
2014-02-28,457.6071428571428,179.0116818191952
2014-03-31,526.2258064516129,242.14128680074967
2014-04-30,453.6666666666667,364.36848733271165
2014-05-31,600.0322580645161,456.30644630048454
2014-06-30,650.8333333333334,979.531582338997
2014-07-31,686.1612903225806,980.0865982713636
2014-08-31,729.0967741935484,1071.1479332212996
2014-09-30,722.7666666666667,1496.2965910878402
2014-10-31,566.9032258064516,1041.4610345133115
2014-11-30,613.7333333333333,471.335976561405
2014-12-31,520.258064516129,291.70550029582444
2015-01-31,462.8709677419355,249.0789859553337
2015-02-28,450.7142857142857,234.74376339987344
2015-03-31,565.0,278.4109326135517
2015-04-30,544.1666666666666,310.7180228162007
2015-05-31,574.2258064516129,361.0179551376113
2015-06-30,551.3,789.5042378519885
2015-07-31,748.1612903225806,1298.2527084987448
2015-08-31,659.8064516129032,503.70867911264776
2015-09-30,574.3333333333334,688.0051614142883
2015-10-31,530.6129032258065,724.9728795916368
2015-11-30,551.6333333333333,374.5384013647415
2015-12-31,447.61290322580646,230.20199058123296
2016-01-31,466.741935483871,162.3738807071138
2016-02-29,437.86206896551727,164.60929972901593
2016-03-31,522.4516129032259,222.3285087499842
2016-04-30,461.23333333333335,333.125177667099
2016-05-31,531.1935483870968,501.9984556001223
2016-06-30,482.3333333333333,645.1914905384647
2016-07-31,639.0645161290323,732.1687256592393
2016-08-31,447.4193548387097,572.9243288176838
2016-09-30,300.43333333333334,666.0314783090174
2016-10-31,336.38709677419354,793.3495517244904
2016-11-30,349.3333333333333,419.6528068904342
2016-12-31,274.96774193548384,247.65917775625604
2017-01-31,308.93548387096774,175.18442286697362
2017-02-28,380.6071428571428,187.58584821622264
2017-03-31,425.258064516129,222.65119243159268
2017-04-30,447.1,331.35794670415606
2017-05-31,497.8709677419355,421.77929235223456
2017-06-30,501.1,957.5245552532931
2017-07-31,588.258064516129,629.1358261216262
2017-08-31,487.7741935483871,607.9355082722125
2017-09-30,408.23333333333335,1220.4751849470204
2017-10-31,395.3870967741936,1563.6277680922822
2017-11-30,438.1333333333333,704.9772474546264
2017-12-31,465.6774193548387,337.6233881887224
2018-01-31,438.9354838709677,212.48665646092311
2018-02-28,405.3571428571428,201.5903199980341
2018-03-31,447.7096774193548,246.04575934821324
2018-04-30,645.2666666666667,437.89196418722196
2018-05-31,843.2903225806451,855.7888441157468
2018-06-30,974.5666666666668,1087.599422921975
2018-07-31,1152.483870967742,2320.6436851459616
2018-08-31,1005.9354838709676,1323.228425293906
2018-09-30,1700.6333333333334,2123.43017506953
2018-10-31,1071.6129032258063,1424.0670757965806
2018-11-30,566.3666666666667,717.4145521560922
2018-12-31,548.8709677419355,370.34351350383014
2019-01-31,438.94,288.640005320543
2019-02-28,405.36,294.69147679242354
2019-03-31,447.71,322.65086536208526
2019-04-30,645.27,589.1402594307858
2019-05-31,843.29,849.6901225333448
2019-06-30,974.57,1714.0994712754411
2019-07-31,1152.48,2209.9631823542263
2019-08-31,1005.94,1522.001573164778
2019-09-30,1700.63,1784.6553338714245
2019-10-31,1071.61,1392.2504647899764
2019-11-30,566.37,745.8236234849098
2019-12-31,548.87,349.0786588858262
