date,flow,E-MLR
2010-07-31,1045.6129032258063,2057.2315794354868
2010-08-31,1101.8064516129032,1641.143948193489
2010-09-30,880.3,1257.3828894676328
2010-10-31,568.5483870967741,958.5585897433092
2010-11-30,539.6333333333333,589.6972761510381
2010-12-31,595.2258064516129,397.2931365848526
2011-01-31,558.2580645,273.8049799278934
2011-02-28,340.2142857142857,153.03190979003483
2011-03-31,583.5806451612904,209.93154697050636
2011-04-30,819.2666666666667,443.09211939628364
2011-05-31,845.2580645,694.5844278831357
2011-06-30,728.5,847.5779141202607
2011-07-31,696.5483870967741,1237.8838553454016
2011-08-31,659.8709677419355,1337.7281839268778
2011-09-30,648.3333333333334,1340.0067070224145
2011-10-31,578.0967741935484,1210.2264923478613
2011-11-30,564.0333333333333,731.7217536314114
2011-12-31,580.2580645,504.33323130818025
2012-01-31,511.35483870967744,297.29246279623743
2012-02-29,468.7241379310345,209.70514344050292
2012-03-31,459.1290322580645,223.41156072130775
2012-04-30,605.6333333333333,465.91049419397103
2012-05-31,856.0645161290323,955.2424259189863
2012-06-30,852.9666666666667,840.4393545275415
2012-07-31,1100.741935483871,1492.0119563999785
2012-08-31,1644.1935483870968,1985.8748986691173
2012-09-30,956.6333333333332,1586.0550836408645
2012-10-31,862.483871,1199.8916200761603
2012-11-30,718.1600000000001,742.138283371979
2012-12-31,558.4516129032259,464.70033294421023
2013-01-31,614.9451612964754,290.3751265555119
2013-02-28,510.9642857142857,165.381965953177
2013-03-31,616.483871,291.35203711697346
2013-04-30,789.9,405.1831027822344
2013-05-31,878.8064516129032,743.7946476666593
2013-06-30,846.6666666666666,923.155885255344
2013-07-31,744.483871,1537.3218941329392
2013-08-31,847.4516129032259,1642.1575394386218
2013-09-30,746.2333333333333,1163.3334557332557
2013-10-31,619.2258064516129,901.7602881363741
2013-11-30,716.3,501.75776753015316
2013-12-31,571.6774193548387,375.40532704244595
2014-01-31,597.5806451612904,238.2294647396499
2014-02-28,501.9285714285714,162.91589229557061
2014-03-31,561.1290322580645,226.49046985473316
2014-04-30,497.95333334604896,509.6067128242753
2014-05-31,677.6129032258065,752.7588658257292
2014-06-30,722.2,921.9929529498078
2014-07-31,817.5483870967741,1448.4442725934819
2014-08-31,840.483871,1686.3926373374525
2014-09-30,828.6666666666666,1795.6538288565337
2014-10-31,645.2258064516129,1533.6519614281494
2014-11-30,698.6,870.6946185720315
2014-12-31,562.0,579.9241408345017
2015-01-31,510.7419355,331.1064673203241
2015-02-28,490.6785714285714,246.07844203920394
2015-03-31,625.5483870967741,263.6890196067166
2015-04-30,597.6666666666666,468.7235183910512
2015-05-31,638.7741935483871,707.9649775253523
2015-06-30,606.7829999999999,880.4566160631839
2015-07-31,807.6451612903226,1461.4820562185296
2015-08-31,746.8387096774194,1126.4125794974827
2015-09-30,637.1666666666666,1067.7864414000135
2015-10-31,584.9677419354839,1198.1648638099937
2015-11-30,574.1333333333333,712.7343528072487
2015-12-31,476.8387096774193,470.6615055538756
2016-01-31,468.3225806451613,296.2657202834699
2016-02-29,452.6551724137931,227.38836016315673
2016-03-31,513.483871,246.25979817721466
2016-04-30,470.53333333333336,491.32203179112287
2016-05-31,565.483871,754.0323673020021
2016-06-30,552.5666666666667,843.1029706984805
2016-07-31,704.8064516129032,999.3340822100519
2016-08-31,510.483871,982.7985324744004
2016-09-30,406.9333333333333,1050.3107877268221
2016-10-31,427.0967741935484,986.6914221849476
2016-11-30,372.3333333333333,670.0490014503963
2016-12-31,323.61290322580646,476.2323307484795
2017-01-31,332.1290322580645,316.50765978333624
2017-02-28,416.3571428571428,286.41947124156314
2017-03-31,448.4193548387097,259.75752502872894
2017-04-30,483.5,569.6141136425778
2017-05-31,529.5483870967741,780.5757414515278
2017-06-30,557.1,926.4976528832391
2017-07-31,639.7741935483871,1128.5592621247959
2017-08-31,578.0967741935484,1005.3282527752721
2017-09-30,506.6333333333333,1590.8225131896788
2017-10-31,497.1612903225807,1733.0359293160498
2017-11-30,487.9,995.8306991407418
2017-12-31,514.3548387096774,625.6433010183222
2018-01-31,471.8387096774193,424.08667448263645
2018-02-28,426.75,347.17693061023857
2018-03-31,481.8064516129032,343.3443371375797
2018-04-30,670.4666666666667,566.3013171136441
2018-05-31,884.1290322580645,928.1303297127516
2018-06-30,1016.3,954.2469881911106
2018-07-31,1247.9354838709678,1420.2070251284738
2018-08-31,1214.9032258064517,1404.8909907514842
2018-09-30,1999.0666666666664,1823.4580767863633
2018-10-31,1327.225806451613,1464.0861424441262
2018-11-30,735.7,829.6931048062609
2018-12-31,668.8064516129032,532.4469018420331
2019-01-31,471.8387096774193,334.08133629686523
2019-02-28,426.75,244.48142607578592
2019-03-31,481.8064516129032,295.32468989742733
2019-04-30,670.4666666666667,644.8641719265996
2019-05-31,884.1290322580645,884.6100328218162
2019-06-30,1016.3,948.2684642331799
2019-07-31,1247.9354838709678,1571.2228326829586
2019-08-31,1214.9032258064517,1628.5060687072892
2019-09-30,1999.0666666666664,1852.4880466585528
2019-10-31,1327.225806451613,1643.0443674001224
2019-11-30,735.7,997.9051505896342
2019-12-31,668.8064516129032,639.2612665642921
