date,flow,E-MLR
2010-06-30,931.5666666666668,1141.1142334652889
2010-07-31,998.4193548387096,2008.7819938341172
2010-08-31,1140.0,1590.5779643828969
2010-09-30,803.5666666666667,1237.7666265882979
2010-10-31,636.2903225806451,945.9503628549909
2010-11-30,588.9,616.572660404728
2010-12-31,605.3225806451613,302.55032770433456
2011-01-31,583.4516129032259,180.3336197280848
2011-02-28,333.03571428571433,186.96930674466282
2011-03-31,617.0967741935484,294.61273703707286
2011-04-30,822.8999999999999,510.2778989173088
2011-05-31,850.7096774193549,645.48044573946
2011-06-30,645.6999999999999,810.3950183233596
2011-07-31,619.3225806451613,1219.7077990503328
2011-08-31,632.6129032258065,1264.5796167083902
2011-09-30,599.0666666666667,1349.6400964312388
2011-10-31,550.4193548387096,1192.1158393881144
2011-11-30,543.2,787.4809983451
2011-12-31,589.4193548387096,458.42184270766376
2012-01-31,534.0,181.8866416559927
2012-02-29,506.5517241379311,235.44129143333197
2012-03-31,469.03225806451616,315.88983875643396
2012-04-30,606.9,522.2117609836137
2012-05-31,840.8064516129032,801.6416847788654
2012-06-30,831.6666666666666,895.4120096394245
2012-07-31,1009.6129032258063,1559.3749230049332
2012-08-31,1457.7096774193549,1948.4206477000632
2012-09-30,916.2666666666668,1486.470182019644
2012-10-31,808.741935483871,1163.7419011475085
2012-11-30,704.9666666666666,761.9486458368843
2012-12-31,572.7741935483871,425.0180860302393
2013-01-31,642.4516129032259,205.10279997573838
2013-02-28,519.1071428571429,215.99014727830001
2013-03-31,614.5483870967741,425.83910372237233
2013-04-30,755.1333333333333,507.84849087631244
2013-05-31,827.5483870967741,641.2088041442914
2013-06-30,782.6,887.5939073321583
2013-07-31,707.4516129032259,1583.8096612486663
2013-08-31,781.741935483871,1501.2578321740054
2013-09-30,656.4333333333333,1134.3866743620329
2013-10-31,575.483870967742,905.1761035789234
2013-11-30,662.7333333333333,496.4304384995954
2013-12-31,561.9354838709677,267.36949085189667
2014-01-31,555.483870967742,172.0643435420697
2014-02-28,457.6071428571428,193.74639213555332
2014-03-31,526.2258064516129,338.1295518452971
2014-04-30,453.6666666666667,493.4227820243396
2014-05-31,600.0322580645161,690.396421059922
2014-06-30,650.8333333333334,961.1020466352497
2014-07-31,686.1612903225806,1376.0270566275112
2014-08-31,729.0967741935484,1672.1755620622298
2014-09-30,722.7666666666667,1734.269281421829
2014-10-31,566.9032258064516,1472.1810078712
2014-11-30,613.7333333333333,917.0067982848286
2014-12-31,520.258064516129,530.2606350693762
2015-01-31,462.8709677419355,251.30213173446393
2015-02-28,450.7142857142857,280.6422178595843
2015-03-31,565.0,387.3169380724303
2015-04-30,544.1666666666666,534.0702039251431
2015-05-31,574.2258064516129,686.9298567345091
2015-06-30,551.3,886.7878340934428
2015-07-31,748.1612903225806,1309.4902297567842
2015-08-31,659.8064516129032,1083.0077532433074
2015-09-30,574.3333333333334,1123.3734363002611
2015-10-31,530.6129032258065,1169.6013203860773
2015-11-30,551.6333333333333,780.7748651650082
2015-12-31,447.61290322580646,407.23404694829577
2016-01-31,466.741935483871,205.60930837882
2016-02-29,437.86206896551727,251.72197504793976
2016-03-31,522.4516129032259,348.690338083467
2016-04-30,461.23333333333335,533.5123952408348
2016-05-31,531.1935483870968,653.6035618988468
2016-06-30,482.3333333333333,854.41677964333
2016-07-31,639.0645161290323,995.994992443454
2016-08-31,447.4193548387097,1008.6968404693333
2016-09-30,300.43333333333334,1079.847612689005
2016-10-31,336.38709677419354,966.1870044409634
2016-11-30,349.3333333333333,738.7602597282807
2016-12-31,274.96774193548384,475.2075904456244
2017-01-31,308.93548387096774,237.93601821669057
2017-02-28,380.6071428571428,333.8608099679682
2017-03-31,425.258064516129,340.25613157788644
2017-04-30,447.1,596.8510538621516
2017-05-31,497.8709677419355,698.1813794259734
2017-06-30,501.1,919.506436893841
2017-07-31,588.258064516129,1052.9765088875306
2017-08-31,487.7741935483871,1096.6052399987861
2017-09-30,408.23333333333335,1599.8655466182242
2017-10-31,395.3870967741936,1629.473106782085
2017-11-30,438.1333333333333,983.299085511767
2017-12-31,465.6774193548387,583.090774134087
2018-01-31,438.9354838709677,344.6815454499817
2018-02-28,405.3571428571428,346.1608936813073
2018-03-31,447.7096774193548,457.75551214754427
2018-04-30,645.2666666666667,588.3582837123428
2018-05-31,843.2903225806451,809.2718127672631
2018-06-30,974.5666666666668,957.3456417680717
2018-07-31,1152.483870967742,1394.3364323144278
2018-08-31,1005.9354838709676,1445.8925461718845
2018-09-30,1700.6333333333334,1758.7681169470002
2018-10-31,1071.6129032258063,1393.0264886994294
2018-11-30,566.3666666666667,819.6446724542402
2018-12-31,548.8709677419355,446.4307325863979
2019-01-31,438.94,230.04487471691516
2019-02-28,405.36,259.46571620740065
2019-03-31,447.71,355.8381226598568
2019-04-30,645.27,657.5962090272304
2019-05-31,843.29,745.0548345372925
2019-06-30,974.57,959.4094576301624
2019-07-31,1152.48,1483.3716128481
2019-08-31,1005.94,1593.81098150938
2019-09-30,1700.63,1781.9194120643724
2019-10-31,1071.61,1610.961509836289
2019-11-30,566.37,1008.9964451808406
2019-12-31,548.87,500.95272706821595
